SMI,canonical_smi,lambda_max_exp_nm,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolLogP_clipped
Cn1c2ccc(cc2c2c1cccc2)C=CC1=C(C#N)C(=C(C#N)C#N)OC1(C)C,Cn1c2ccccc2c2cc(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(C)C)ccc21,509.0,390.44600000000014,5.274940000000004,85.53,0,4,2,4,3,0.16,30,144,5.274940000000004
Fc1c2oc3ccccc3[nH]c2c2c(c1F)c(=O)c1c(c2=O)cccc1,O=c1c2ccccc2c(=O)c2c1c(F)c(F)c1oc3ccccc3[nH]c12,550.0,349.292,4.219100000000002,63.07,1,3,0,5,5,0.0,26,126,4.219100000000002
COc1ccc2c(c1)c(C1=C(C(=O)OC1=O)c1cc(sc1C)c1ccc(cc1)Br)c(n2C)C,COc1ccc2c(c1)c(C1=C(c3cc(-c4ccc(Br)cc4)sc3C)C(=O)OC1=O)c(C)n2C,463.0,522.4200000000002,6.288940000000007,57.53,0,5,4,5,4,0.15384615384615385,33,166,6.288940000000007
Clc1ccc2c(c1)c(=Cc1ccccc1)oc2=Cc1ccc(cc1)N(C)C,CN(C)c1ccc(C=c2oc(=Cc3ccccc3)c3cc(Cl)ccc23)cc1,406.0,373.8830000000001,4.8098000000000045,16.380000000000003,0,2,3,4,4,0.08333333333333333,27,134,4.8098000000000045
OCCOc1ccc(cc1OC)C=Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],COc1cc(C=Cc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1OCCO,414.0,360.3220000000001,3.053100000000002,124.97000000000001,1,7,8,2,2,0.17647058823529413,26,136,3.053100000000002
Clc1ccc(c(c1)Cl)OS(=O)(=O)c1ccccc1,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,654.0,303.166,3.7611000000000026,43.370000000000005,0,3,3,2,2,0.0,18,94,3.7611000000000026
C1(C)c2cc(ccc2c2c1cc(cc2)c1ccc2c(c1)cccc2)c1ccc2c(c1)cccc2,CC1c2cc(-c3ccc4ccccc4c3)ccc2-c2ccc(-c3ccc4ccccc4c3)cc21,402.0,432.56600000000014,9.459199999999996,0.0,0,0,2,7,6,0.058823529411764705,34,160,9.459199999999996
Cn1cc(c2c1cccc2)C=C(c1ccc(s1)C=Nc1ccc(cc1)C(=O)O)C#N,Cn1cc(C=C(C#N)c2ccc(C=Nc3ccc(C(=O)O)cc3)s2)c2ccccc21,452.0,411.4860000000001,5.752780000000004,78.38,1,4,5,4,4,0.041666666666666664,30,146,5.752780000000004
Cn1c2ccc(cc2c2c1ccc(c2)C(=Cc1ccc(cc1)OC)C#N)C(=Cc1ccc(cc1)OC)C#N,COc1ccc(C=C(C#N)c2ccc3c(c2)c2cc(C(C#N)=Cc4ccc(OC)cc4)ccc2n3C)cc1,399.0,495.5820000000002,7.477060000000007,70.97,0,4,6,5,5,0.09090909090909091,38,184,7.477060000000007
COc1cc(OC)c(c(c1)OC)C=CC(=C(C#N)C#N)c1cc2c(OC)cc3c(c2oc1=O)cccc3,COc1cc(OC)c(C=CC(=C(C#N)C#N)c2cc3c(OC)cc4ccccc4c3oc2=O)c(OC)c1,477.0,494.50300000000027,5.494760000000006,114.71,0,8,7,4,4,0.13793103448275862,37,184,5.494760000000006
O=C(c1ccncc1)NCCC[Si]12OCCN(CCO1)CCO2,O=C(NCCC[Si]12OCCN(CCO1)CCO2)c1ccncc1,246.0,337.452,0.5194000000000007,72.92,1,6,5,4,1,0.6,23,126,0.5194000000000007
c1ccc(cc1)c1ccc2c(c1)c(c1c(c2c2ccc(cc2)c2ccccc2)cccc1)c1cccc2c1ccc1c2cc2c(c1)cccc2,c1ccc(-c2ccc(-c3c4ccccc4c(-c4cccc5c4ccc4cc6ccccc6cc45)c4cc(-c5ccccc5)ccc34)cc2)cc1,398.0,632.8060000000003,14.12059999999997,0.0,0,0,4,10,10,0.0,50,232,14.12059999999997
Cc1cc(c(s1)C)C1=C(CC(C1=O)Br)c1cc(sc1C)C,Cc1cc(C2=C(c3cc(C)sc3C)C(=O)C(Br)C2)c(C)s1,329.0,381.36000000000007,5.690380000000003,17.07,0,3,2,3,2,0.35294117647058826,21,110,5.690380000000003
Cc1nn2c(N=Nc3ccccc3)c(nc2c2c1nn(c2c1ccccc1)c1ccccc1)C,Cc1nc2c3c(-c4ccccc4)n(-c4ccccc4)nc3c(C)nn2c1N=Nc1ccccc1,440.0,443.5140000000002,6.767440000000005,72.73,0,5,4,6,6,0.07407407407407407,34,164,6.767440000000005
NNC(=O)Cc1ccccc1F,NNC(=O)Cc1ccccc1F,357.0,168.17099999999996,0.3580999999999995,55.12,2,2,2,1,1,0.125,12,64,0.3580999999999995
N#Cc1ccc(cc1)c1nc2c(o1)cc(c1c2cccc1)Nc1ccc(cc1C)N(CC)CC,CCN(CC)c1ccc(Nc2cc3oc(-c4ccc(C#N)cc4)nc3c3ccccc23)c(C)c1,415.0,446.55400000000014,7.417900000000007,65.09,1,5,6,5,5,0.1724137931034483,34,168,7.417900000000007
N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)C,Cc1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,402.0,386.4980000000001,7.529000000000006,27.03,0,2,5,4,4,0.03571428571428571,30,144,7.529000000000006
COc1ccc2c(c1)ccc(c2)C(=O)CC(=O)c1ccccc1,COc1ccc2cc(C(=O)CC(=O)c3ccccc3)ccc2c1,368.0,304.345,4.304100000000003,43.370000000000005,0,3,5,3,3,0.1,23,114,4.304100000000003
OCCN(c1ccc(cc1)C=C1C(=O)c2c(C1=C(C#N)C#N)cccc2)C,CN(CCO)c1ccc(C=C2C(=O)c3ccccc3C2=C(C#N)C#N)cc1,565.0,355.3970000000001,3.1957600000000017,88.12,1,5,4,3,2,0.13636363636363635,27,132,3.1957600000000017
Clc1ccc(cc1)N=Nc1c(N)nc2n(c1N)nc(c2N=Nc1ccc(cc1)[N+](=O)[O-])N,Nc1nc2c(N=Nc3ccc([N+](=O)[O-])cc3)c(N)nn2c(N)c1N=Nc1ccc(Cl)cc1,495.0,451.8380000000002,4.868300000000001,200.83000000000004,3,11,5,4,4,0.0,32,160,4.868300000000001
Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)c1nc2c([nH]1)c1ccccc1c1c2cccc1,CC(C)(C)c1cc(-c2nc3c4ccccc4c4ccccc4c3[nH]2)c(O)c(C(C)(C)C)c1,366.0,422.5720000000002,7.836900000000008,48.91,2,2,1,5,5,0.27586206896551724,32,162,7.836900000000008
C[Si]1(C)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2,C[Si]1(C)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc21,344.0,692.9380000000002,12.017799999999982,9.86,0,0,4,11,10,0.04,53,250,12.017799999999982
C(=O)c1sc(c(c1C#N)C#N)c1ccc(s1)c1sc(c(c1C#N)C#N)C(=O)C,CC(=O)c1sc(-c2ccc(-c3sc(C=O)c(C#N)c3C#N)s2)c(C#N)c1C#N,413.0,418.48400000000015,4.706920000000002,129.29999999999998,0,9,4,3,3,0.05263157894736842,28,132,4.706920000000002
CO[Si](CCCSC(=O)c1ccccc1S)(OC)OC,CO[Si](CCCSC(=O)c1ccccc1S)(OC)OC,315.0,332.51900000000006,3.116900000000002,44.760000000000005,1,6,8,1,1,0.46153846153846156,20,112,3.116900000000002
Cn1c2cc(Br)ccc2c2c1cc(cc2)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccccc1,Cn1c2cc(Br)ccc2c2ccc(N(c3ccccc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,342.0,543.5080000000003,9.870099999999994,8.17,0,1,3,7,6,0.11764705882352941,37,180,9.870099999999994
c1ccc2c(cc1)cc(c2)c1cc2c(c1)ccccc2,c1ccc2cc(-c3cc4cccccc-4c3)cc-2cc1,434.0,254.332,5.563200000000004,0.0,0,0,1,4,0,0.0,20,94,5.563200000000004
CC(=O)Nc1ccccc1N=Nc1nc2c(s1)cc(cc2)[N+](=O)[O-],CC(=O)Nc1ccccc1N=Nc1nc2ccc([N+](=O)[O-])cc2s1,353.0,341.35200000000003,4.578300000000002,109.85000000000002,1,7,4,3,3,0.06666666666666667,24,120,4.578300000000002
CCN(c1ccc(c(c1)Cl)C=C1CCC(=Cc2ccc(cc2)N(C)C)C1=O)CC,CCN(CC)c1ccc(C=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)c(Cl)c1,533.4,408.97300000000007,6.082100000000006,23.55,0,3,6,3,2,0.32,29,152,6.082100000000006
c1cc(cc(c1)c1c2ccccc2cc2c1cccc2)c1c2ccccc2cc2c1cccc2,c1cc(-c2c3ccccc3cc3ccccc23)cc(-c2c3ccccc3cc3ccccc23)c1,387.0,430.5500000000001,9.633399999999993,0.0,0,0,2,7,7,0.0,34,158,9.633399999999993
Oc1ccc(c2c1nccc2)N=Nc1nc2c(s1)cccc2,Oc1ccc(N=Nc2nc3ccccc3s2)c2cccnc12,489.0,306.3500000000001,4.965500000000001,70.73,1,6,2,4,4,0.0,22,106,4.965500000000001
C(=O)OCC(OC(=O)COC(Cc1ccc(cc1)C1(N=N1)C(F)(F)F)[3H])COP(=O)(OCC[N+](C)(C)C)[O-],[3H]C(Cc1ccc(C2(C(F)(F)F)N=N2)cc1)OCC(=O)OC(COC=O)COP(=O)([O-])OCC[N+](C)(C)C,654.0,557.4510492780003,1.7191999999999994,145.14000000000001,0,11,17,2,1,0.6190476190476191,37,208,1.7191999999999994
c1csc(c1)c1cc(c2cccs2)c2c3c1ccc1c3c(cc2)c(cc1c1cccs1)c1cccs1,c1csc(-c2cc(-c3cccs3)c3ccc4c(-c5cccs5)cc(-c5cccs5)c5ccc2c3c54)c1,416.0,530.7640000000002,11.49799999999999,0.0,0,4,4,8,8,0.0,36,170,11.49799999999999
c1ccc(cc1)C(CNSc1ccccc1n1cnnn1)CCSc1ccccc1n1cnnn1,c1ccc(C(CCSc2ccccc2-n2cnnn2)CNSc2ccccc2-n2cnnn2)cc1,206.0,501.64500000000015,4.2009000000000025,99.23,1,9,11,5,5,0.16666666666666666,35,176,4.2009000000000025
CC(CC(=O)NC1=CC(=O)C(=O)c2c1cccc2)C,CC(C)CC(=O)NC1=CC(=O)C(=O)c2ccccc21,271.0,257.289,1.9552,63.24,1,3,3,2,1,0.26666666666666666,19,98,1.9552
COc1ccc(cc1)C1=C(C(=O)CC1)c1cc(sc1C)C,COc1ccc(C2=C(c3cc(C)sc3C)C(=O)CC2)cc1,310.0,298.40700000000004,4.647240000000004,26.3,0,3,3,3,2,0.2777777777777778,21,108,4.647240000000004
CCOC(=O)C1(O)c2cc3ccc4c5c3c(c2C(=O)N1C(C)(C)C)ccc5ccc4,CCOC(=O)C1(O)c2cc3ccc4cccc5ccc(c2C(=O)N1C(C)(C)C)c3c45,523.0,401.4620000000002,4.5465000000000035,66.84,1,4,2,5,4,0.28,30,152,4.5465000000000035
N#CC(=C(C=C1N(C)c2c(C1(C)C)cccc2)C)C(=O)c1ccccc1,CC(C=C1N(C)c2ccccc2C1(C)C)=C(C#N)C(=O)c1ccccc1,531.0,342.44200000000006,5.0208800000000045,44.1,0,3,3,3,2,0.21739130434782608,26,130,5.0208800000000045
Cc1ccc(c(c1)C)N=Cc1ccccn1,Cc1ccc(N=Cc2ccccn2)c(C)c1,341.0,210.28000000000003,3.449040000000002,25.25,0,2,2,2,2,0.14285714285714285,16,80,3.449040000000002
COC(=O)c1nn(c(c1)O)c1cc(C)c2c(n1)[nH]nc2O,COC(=O)c1cc(O)n(-c2cc(C)c3c(O)n[nH]c3n2)n1,296.0,289.25100000000003,0.64982,126.15,3,7,2,3,3,0.16666666666666666,21,108,0.64982
OCc1c(nc2n1cccn2)c1ccc(cc1)F,OCc1c(-c2ccc(F)cc2)nc2ncccn12,240.0,243.241,2.0276999999999994,50.42,1,3,2,3,3,0.07692307692307693,18,90,2.0276999999999994
O=c1ccc2c(o1)ccc(c2)N=Cc1ccc(o1)c1cccc(c1)[N+](=O)[O-],O=c1ccc2cc(N=Cc3ccc(-c4cccc([N+](=O)[O-])c4)o3)ccc2o1,356.0,360.32500000000016,4.711800000000003,98.85,0,6,4,4,4,0.0,27,132,4.711800000000003
CC(n1cc(n(c1=S)C)P(c1ccccc1)c1ccccc1)C,CC(C)n1cc(P(c2ccccc2)c2ccccc2)n(C)c1=S,208.0,340.4320000000001,3.895190000000003,9.86,0,1,4,3,3,0.21052631578947367,23,118,3.895190000000003
c1ccc(cc1)c1cc(nc2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc3ccccc23)cc1,343.0,446.5530000000001,8.6659,17.82,0,1,3,7,7,0.0,35,164,8.6659
[O-][N+](=O)c1ncc[nH]1,O=[N+]([O-])c1ncc[nH]1,675.0,113.076,0.31789999999999985,71.82,1,3,1,1,1,0.0,8,42,0.31789999999999985
CCOC(=O)C1=C(NC(=O)C1=NNc1cc(ccc1O)[N+](=O)[O-])c1ccc2c(c1)cccc2,CCOC(=O)C1=C(c2ccc3ccccc3c2)NC(=O)C1=NNc1cc([N+](=O)[O-])ccc1O,555.0,446.4190000000002,3.3257000000000017,143.16,3,8,6,4,3,0.08695652173913043,33,166,3.3257000000000017
N#CC(=Cc1ccc[nH]1)C(=O)NN,N#CC(=Cc1ccc[nH]1)C(=O)NN,271.8,176.17899999999997,-0.08842000000000028,94.69999999999999,3,3,2,1,1,0.0,13,66,-0.08842000000000028
c1ccc(nc1)N(c1ccccn1)Cc1cc(cc(c1)CN(c1ccccn1)c1ccccn1)CN(c1ccccn1)c1ccccn1,c1ccc(N(Cc2cc(CN(c3ccccn3)c3ccccn3)cc(CN(c3ccccn3)c3ccccn3)c2)c2ccccn2)nc1,310.0,627.7560000000001,8.071500000000007,87.06000000000002,0,9,12,7,7,0.07692307692307693,48,234,8.071500000000007
N#CC(=Cc1ccc(cc1)c1csc(c1)C=C(c1ccccc1)C#N)c1ccc(cc1)c1ccc(cc1)C=C,C=Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4csc(C=C(C#N)c5ccccc5)c4)cc3)cc2)cc1,366.0,516.6690000000002,9.853459999999995,47.58,0,3,7,5,5,0.0,39,184,9.853459999999995
Cn1ccnc1CN(Cc1ccccn1)Cc1ccccn1,Cn1ccnc1CN(Cc1ccccn1)Cc1ccccn1,362.0,293.374,2.4125000000000005,46.84,0,4,6,3,3,0.23529411764705882,22,112,2.4125000000000005
CCn1c2ccccc2c2=NN([B-]([O+]=c12)(F)F)c1ccccc1,CCn1c2c(c3ccccc31)=NN(c1ccccc1)[B-](F)(F)[O+]=2,437.0,313.116,2.7054,31.830000000000002,0,2,2,4,3,0.125,23,116,2.7054
N#CC(=Cc1ccc(cc1)N(c1ccc(cc1)C#Cc1ccccn1)c1ccc(cc1)C#Cc1ccccn1)C(=O)O,N#CC(=Cc1ccc(N(c2ccc(C#Cc3ccccn3)cc2)c2ccc(C#Cc3ccccn3)cc2)cc1)C(=O)O,435.0,542.5980000000003,6.7375800000000075,90.11,1,5,5,5,5,0.0,42,198,6.7375800000000075
N#CC(=Cc1ccc(s1)C=Cc1ccc(cc1)N1c2ccccc2C=Cc2c1cccc2)C(=O)O,N#CC(=Cc1ccc(C=Cc2ccc(N3c4ccccc4C=Cc4ccccc43)cc2)s1)C(=O)O,498.0,472.56900000000013,7.8636800000000076,64.33,1,4,5,5,4,0.0,35,168,7.8636800000000076
CN1c2cc(SCC)c(cc2Sc2c1cccc2)C=C(C(=O)O)C#N,CCSc1cc2c(cc1C=C(C#N)C(=O)O)Sc1ccccc1N2C,600.0,368.48300000000006,5.022680000000004,64.33,1,5,4,3,2,0.15789473684210525,25,126,5.022680000000004
N#Cc1ccc(cc1)C=Cc1ccc(cc1)C=C(c1ccccc1)c1ccccc1,N#Cc1ccc(C=Cc2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,366.0,383.494,7.317580000000007,23.79,0,1,5,4,4,0.0,30,142,7.317580000000007
CCN(c1ccc2c(c1)oc(=O)c(c2O)N=Nc1ccccc1)CC,CCN(CC)c1ccc2c(O)c(N=Nc3ccccc3)c(=O)oc2c1,463.0,337.3790000000001,4.760200000000005,78.39999999999999,1,6,5,3,3,0.21052631578947367,25,128,4.760200000000005
COC(=O)C(=Cc1ccccc1)OC,COC(=O)C(=Cc1ccccc1)OC,290.0,192.214,1.8468999999999998,35.53,0,3,3,1,1,0.18181818181818182,14,74,1.8468999999999998
Cc1ccc(cc1)Nc1nc(C#N)c(nc1CC(=O)C1=Nc2c(N(C1C)CC)cc(n2C#N)C#N)C#N,CCN1c2cc(C#N)n(C#N)c2N=C(C(=O)Cc2nc(C#N)c(C#N)nc2Nc2ccc(C)cc2)C1C,336.0,488.5150000000002,3.3870400000000025,170.57000000000002,1,10,6,4,3,0.23076923076923078,37,180,3.3870400000000025
c1ccc(cc1)n1ncc(c1)c1nc2c([nH]1)cccc2,c1ccc(-n2cc(-c3nc4ccccc4[nH]3)cn2)cc1,305.0,260.3,3.4156000000000013,46.5,1,2,2,4,4,0.0,20,96,3.4156000000000013
C[Si](C1=C(c2ccccc2)C(=C([Si]1(c1ccccc1)c1ccccc1)[Si](c1ccccc1)(C)C)c1ccccc1)(c1ccccc1)C,C[Si](C)(C1=C(c2ccccc2)C(c2ccccc2)=C([Si](C)(C)c2ccccc2)[Si]1(c1ccccc1)c1ccccc1)c1ccccc1,318.0,655.0780000000002,8.558800000000009,0.0,0,0,8,7,6,0.09090909090909091,47,230,8.558800000000009
Brc1ccc2c(c1)C(C)(C)c1c2cc2c(c1)c(C#C[Si](C)(C)C)c1c(c2C#C[Si](C)(C)C)cccc1,CC1(C)c2cc(Br)ccc2-c2cc3c(C#C[Si](C)(C)C)c4ccccc4c(C#C[Si](C)(C)C)c3cc21,456.0,565.7030000000002,9.519599999999997,0.0,0,0,0,5,4,0.2727272727272727,36,180,9.519599999999997
Cc1cc(cc(c1c1ccc2c(c1)c1ccccc1n2c1ccccc1)C)c1ccc2c(c1)c1ccccc1n2c1ccccc1,Cc1cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc(C)c1-c1ccc2c(c1)c1ccccc1n2-c1ccccc1,298.0,588.7540000000002,11.83163999999998,9.86,0,0,4,9,9,0.045454545454545456,46,218,11.83163999999998
COc1ccc2c(c1)ccc(c2)c1scc2c1OCCO2,COc1ccc2cc(-c3scc4c3OCCO4)ccc2c1,318.0,298.36299999999994,4.348100000000002,27.69,0,4,2,4,3,0.17647058823529413,21,106,4.348100000000002
N#Cc1nc(N)c(nc1N=Cc1ccc2c(c1)c1ccccc1n2CC)C#N,CCn1c2ccccc2c2cc(C=Nc3nc(C#N)c(N)nc3C#N)ccc21,393.0,365.4000000000001,3.6805600000000016,116.66999999999999,1,6,3,4,4,0.09523809523809523,28,134,3.6805600000000016
Cn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Cn1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,442.0,601.7310000000003,10.188379999999993,69.26,1,4,7,7,7,0.02564102564102564,45,216,10.188379999999993
O=C(c1cc(n2c1cc(cc2)c1ccncc1)C(=O)c1ccccc1)NCc1nnn(c1)Cc1c2ccccc2cc2c1cccc2,O=C(NCc1cn(Cc2c3ccccc3cc3ccccc23)nn1)c1cc(C(=O)c2ccccc2)n2ccc(-c3ccncc3)cc12,395.0,612.6930000000002,7.1085000000000065,94.17999999999999,1,5,8,8,8,0.05128205128205128,47,226,7.1085000000000065
CSc1ccc(cc1)N=Nc1nc2c(s1)cc(cc2)[N+](=O)[O-],CSc1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,437.0,330.394,5.341800000000003,80.75,0,7,4,3,3,0.07142857142857142,22,110,5.341800000000003
Cn1c(=CN=Nc2ccc(cc2)C=CC2=C(C#N)C(=C(C#N)C#N)OC2(C)C)sc2c1cccc2,CN1C(=CN=Nc2ccc(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(C)C)cc2)Sc2ccccc21,637.0,476.56500000000017,6.754740000000005,108.55999999999999,0,8,4,4,2,0.14814814814814814,35,170,6.754740000000005
COc1ccc(cc1)C#Cc1c(C#Cc2ccc(cc2)OC)c(F)c(c(c1F)C#Cc1ccc(cc1)OC)C#Cc1ccc(cc1)OC,COc1ccc(C#Cc2c(F)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(F)c2C#Cc2ccc(OC)cc2)cc1,428.0,634.6780000000002,7.598400000000007,36.92,0,4,4,5,5,0.09523809523809523,48,234,7.598400000000007
COc1ccc(cc1)C=CC=Cc1ccc(cc1)C#N,COc1ccc(C=CC=Cc2ccc(C#N)cc2)cc1,359.0,261.324,4.293480000000003,33.019999999999996,0,2,4,2,2,0.05555555555555555,20,98,4.293480000000003
C(COc1cc(c2ccccc2)c(cc1c1ccccc1)OC)CC,CCCCOc1cc(-c2ccccc2)c(OC)cc1-c1ccccc1,397.0,332.44300000000004,6.208100000000005,18.46,0,2,7,3,3,0.21739130434782608,25,128,6.208100000000005
COCCSc1cccc2c1C(=O)c1c(C2=O)cccc1SCCOC,COCCSc1cccc2c1C(=O)c1c(SCCOC)cccc1C2=O,448.0,388.5100000000002,3.9390000000000027,52.6,0,6,8,3,2,0.3,26,136,3.9390000000000027
CC(=O)c1ccccc1,CC(=O)c1ccccc1,244.0,120.15099999999995,1.8892,17.07,0,1,1,1,1,0.125,9,46,1.8892
CCN1C(=S)SC(=Cc2ccc3c(c2)C(C)(C)c2c3ccc(c2)N(c2ccccc2)c2ccccc2)C1=O,CCN1C(=O)C(=Cc2ccc3c(c2)C(C)(C)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)SC1=S,478.0,532.7340000000002,8.683800000000003,23.550000000000004,0,4,5,6,4,0.15151515151515152,38,188,8.683800000000003
COc1ccccc1C=NCCN=Cc1ccccc1OC,COc1ccccc1C=NCCN=Cc1ccccc1OC,246.0,296.37,3.2418000000000022,43.18000000000001,0,4,7,2,2,0.2222222222222222,22,114,3.2418000000000022
Cc1c(sc2c1scc2)c1nc2c(s1)cccc2,Cc1c(-c2nc3ccccc3s2)sc2ccsc12,353.0,287.434,5.547920000000002,12.89,0,4,1,4,4,0.07142857142857142,18,88,5.547920000000002
COc1ccc(cc1)N=Nc1c(C)nc2n1nc(C)c1c2c(c2ccccc2)n(n1)c1ccccc1,COc1ccc(N=Nc2c(C)nc3c4c(-c5ccccc5)n(-c5ccccc5)nc4c(C)nn23)cc1,405.0,473.54000000000013,6.776040000000006,81.96,0,6,5,6,6,0.10714285714285714,36,176,6.776040000000006
N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)n(c1ccccc1)c1c2cccc1)C(=O)O,N#CC(=Cc1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c3nsnc23)s1)C(=O)O,459.0,554.6560000000003,8.175480000000006,91.8,1,6,5,7,7,0.0,40,190,8.175480000000006
Cc1cc(O)c(cc1N=Nc1ccc(cc1)[N+](=O)[O-])C,Cc1cc(N=Nc2ccc([N+](=O)[O-])cc2)c(C)cc1O,407.0,271.276,4.332640000000003,88.09,1,5,3,2,2,0.14285714285714285,20,102,4.332640000000003
COc1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)OC)nc(n1)C#Cc1ccc(cc1)OC,COc1ccc(C#Cc2cc(C#Cc3ccc(OC)cc3)nc(C#Cc3ccc(OC)cc3)n2)cc1,335.0,470.5280000000002,4.701800000000004,53.47,0,5,3,4,4,0.0967741935483871,36,174,4.701800000000004
c1ccc2c(c1)scn2,c1ccc2scnc2c1,392.0,135.191,2.2962999999999996,12.89,0,2,0,2,2,0.0,9,44,2.2962999999999996
COc1cc(ccc1O)c1oc2cc(O)cc(c2c(=O)c1O)O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,355.0,316.265,2.291000000000001,120.36000000000001,4,7,2,3,3,0.0625,23,118,2.291000000000001
O=C1C2(N1)N(C)c1c(C2(C)C)c2ccccc2cc1,CN1c2ccc3ccccc3c2C(C)(C)C12NC2=O,294.0,252.31699999999995,2.3933,42.25,1,2,0,4,2,0.3125,19,96,2.3933
Oc1ccc(c2c1nccc2)N=Nc1ccccc1,Oc1ccc(N=Nc2ccccc2)c2cccnc12,396.0,249.27300000000005,4.355800000000003,57.84,1,4,2,3,3,0.0,19,92,4.355800000000003
c1ccc2c(c1)n(c1ccc(s1)n1c3ncccc3c3c1cccc3)c1c2cccn1,c1ccc2c(c1)c1cccnc1n2-c1ccc(-n2c3ccccc3c3cccnc32)s1,298.0,416.50900000000007,6.732300000000004,35.64,0,3,2,7,7,0.0,31,146,6.732300000000004
C#Cc1ccc2c(c1)C(=O)c1c2cccc1,C#Cc1ccc2c(c1)C(=O)c1ccccc1-2,263.0,204.228,2.8793000000000015,17.07,0,1,0,3,2,0.0,16,74,2.8793000000000015
COC(=O)C=c1sc2=NC3=C(C(n2c1=O)c1ccc(cc1)C)C3=Cc1ccc(cc1)C,COC(=O)C=c1sc2n(c1=O)C(c1ccc(C)cc1)C1=C(N=2)C1=Cc1ccc(C)cc1,317.17,428.51300000000015,3.0540400000000014,60.66,0,5,3,5,3,0.16,31,154,3.0540400000000014
CC[C@@H](NC(=O)c1cc2ccccc2cc1c1cc2ccccc2cc1C(=O)OC)C,CC[C@H](C)NC(=O)c1cc2ccccc2cc1-c1cc2ccccc2cc1C(=O)OC,226.6,411.5010000000002,5.974900000000005,55.400000000000006,1,3,5,4,4,0.18518518518518517,31,156,5.974900000000005
[O-][N+](=O)c1ccc(c(c1)O)[N+](=O)[O-],O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,353.0,184.107,1.2085999999999997,106.51,1,5,2,1,1,0.0,13,68,1.2085999999999997
Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1cc(O)c(c(c1)O)O,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,362.0,318.237,1.6935999999999998,151.59,6,8,1,3,3,0.0,23,118,1.6935999999999998
O=C1C=CC(=O)C=C1Nc1ccc(cc1)O,O=C1C=CC(=O)C(Nc2ccc(O)cc2)=C1,225.0,215.20800000000003,1.396,66.4,2,4,2,2,1,0.0,16,80,1.396
C=Cc1ccc(cc1)c1nnc(s1)c1ccccc1,C=Cc1ccc(-c2nnc(-c3ccccc3)s2)cc1,392.0,264.353,4.515100000000002,25.78,0,3,3,3,3,0.0,19,92,4.515100000000002
COC(=O)c1c(C(=O)c2ccc(cc2)Cl)n2c(c1C(=O)OC)cccn2,COC(=O)c1c(C(=O)OC)c2cccnn2c1C(=O)c1ccc(Cl)cc1,448.0,372.7640000000001,2.791900000000001,86.97,0,6,4,3,3,0.1111111111111111,26,132,2.791900000000001
